<<<<<<< HEAD
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
5/5/2020 16:00:00,55.66,5/5/2020 16:00:00,27.4,5/5/2020 16:00:00,14.88,5/5/2020 16:00:00,14.31,5/5/2020 16:00:00,9.81,5/5/2020 16:00:00,8.46,5/5/2020 16:00:00,87.2,5/5/2020 16:00:00,19.84,5/5/2020 16:00:00,19.36
5/6/2020 16:00:00,56.02,5/6/2020 16:00:00,27.78,5/6/2020 16:00:00,14.65,5/6/2020 16:00:00,14.22,5/6/2020 16:00:00,9.99,5/6/2020 16:00:00,8.23,5/6/2020 16:00:00,88.44,5/6/2020 16:00:00,19.88,5/6/2020 16:00:00,19.5
5/7/2020 16:00:00,57.28,5/7/2020 16:00:00,27.8,5/7/2020 16:00:00,15.66,5/7/2020 16:00:00,14.64,5/7/2020 16:00:00,9.93,5/7/2020 16:00:00,8.61,5/7/2020 16:00:00,88.56,5/7/2020 16:00:00,19.96,5/7/2020 16:00:00,19.64
5/8/2020 16:00:00,58.23,5/8/2020 16:00:00,29.81,5/8/2020 16:00:00,16.06,5/8/2020 16:00:00,14.5,5/8/2020 16:00:00,11.25,5/8/2020 16:00:00,8.94,5/8/2020 16:00:00,90.46,5/8/2020 16:00:00,21.5,5/8/2020 16:00:00,21.1
5/11/2020 16:00:00,57.3,5/11/2020 16:00:00,29.88,5/11/2020 16:00:00,16.73,5/11/2020 16:00:00,13.81,5/11/2020 16:00:00,10.98,5/11/2020 16:00:00,8,5/11/2020 16:00:00,90.93,5/11/2020 16:00:00,20.69,5/11/2020 16:00:00,20.11
5/12/2020 16:00:00,55.79,5/12/2020 16:00:00,28.52,5/12/2020 16:00:00,15.33,5/12/2020 16:00:00,14.48,5/12/2020 16:00:00,10.8,5/12/2020 16:00:00,7.68,5/12/2020 16:00:00,88.26,5/12/2020 16:00:00,19.72,5/12/2020 16:00:00,19.16
5/13/2020 16:00:00,52.76,5/13/2020 16:00:00,27.08,5/13/2020 16:00:00,13.78,5/13/2020 16:00:00,14.35,5/13/2020 16:00:00,10.93,5/13/2020 16:00:00,6.93,5/13/2020 16:00:00,86.02,5/13/2020 16:00:00,18.29,5/13/2020 16:00:00,17.74
5/14/2020 16:00:00,55.44,5/14/2020 16:00:00,27.3,5/14/2020 16:00:00,14.84,5/14/2020 16:00:00,14.86,5/14/2020 16:00:00,11,5/14/2020 16:00:00,6.91,5/14/2020 16:00:00,86.55,5/14/2020 16:00:00,19.03,5/14/2020 16:00:00,18.51
5/15/2020 16:00:00,51.96,5/15/2020 16:00:00,27.79,5/15/2020 16:00:00,15.08,5/15/2020 16:00:00,15.65,5/15/2020 16:00:00,11.01,5/15/2020 16:00:00,6.91,5/15/2020 16:00:00,86.99,5/15/2020 16:00:00,19.26,5/15/2020 16:00:00,18.69
5/18/2020 16:00:00,56.45,5/18/2020 16:00:00,29.65,5/18/2020 16:00:00,16.84,5/18/2020 16:00:00,15.14,5/18/2020 16:00:00,11.28,5/18/2020 16:00:00,7.3,5/18/2020 16:00:00,91.04,5/18/2020 16:00:00,21.82,5/18/2020 16:00:00,21.29
5/19/2020 16:00:00,54.84,5/19/2020 16:00:00,28.92,5/19/2020 16:00:00,16.83,5/19/2020 16:00:00,16.24,5/19/2020 16:00:00,11.28,5/19/2020 16:00:00,7.08,5/19/2020 16:00:00,91.51,5/19/2020 16:00:00,20.91,5/19/2020 16:00:00,20.33
5/20/2020 16:00:00,55.98,5/20/2020 16:00:00,29,5/20/2020 16:00:00,17.53,5/20/2020 16:00:00,16.12,5/20/2020 16:00:00,11.65,5/20/2020 16:00:00,7.47,5/20/2020 16:00:00,92.95,5/20/2020 16:00:00,21.43,5/20/2020 16:00:00,20.88
5/21/2020 16:00:00,56.29,5/21/2020 16:00:00,30.84,5/21/2020 16:00:00,18.91,5/21/2020 16:00:00,15.73,5/21/2020 16:00:00,11.55,5/21/2020 16:00:00,7.7,5/21/2020 16:00:00,94.26,5/21/2020 16:00:00,21.67,5/21/2020 16:00:00,21.13
5/22/2020 16:00:00,55.64,5/22/2020 16:00:00,32.09,5/22/2020 16:00:00,19.5,5/22/2020 16:00:00,15.81,5/22/2020 16:00:00,11.63,5/22/2020 16:00:00,7.38,5/22/2020 16:00:00,93.75,5/22/2020 16:00:00,21.77,5/22/2020 16:00:00,21.23
5/26/2020 16:00:00,59.82,5/26/2020 16:00:00,34.5,5/26/2020 16:00:00,18.72,5/26/2020 16:00:00,15.13,5/26/2020 16:00:00,12,5/26/2020 16:00:00,7.86,5/26/2020 16:00:00,96.62,5/26/2020 16:00:00,23.57,5/26/2020 16:00:00,23.07
5/27/2020 16:00:00,62.18,5/27/2020 16:00:00,36.46,5/27/2020 16:00:00,19.56,5/27/2020 16:00:00,14.89,5/27/2020 16:00:00,12.3,5/27/2020 16:00:00,8.51,5/27/2020 16:00:00,99.87,5/27/2020 16:00:00,23.54,5/27/2020 16:00:00,23.05
5/28/2020 16:00:00,58.79,5/28/2020 16:00:00,34.93,5/28/2020 16:00:00,18.71,5/28/2020 16:00:00,14.87,5/28/2020 16:00:00,12.02,5/28/2020 16:00:00,8.12,5/28/2020 16:00:00,98.46,5/28/2020 16:00:00,22.76,5/28/2020 16:00:00,22.12
5/29/2020 16:00:00,56.1,5/29/2020 16:00:00,36.06,5/29/2020 16:00:00,19.32,5/29/2020 16:00:00,15.51,5/29/2020 16:00:00,12.26,5/29/2020 16:00:00,7.86,5/29/2020 16:00:00,98.58,5/29/2020 16:00:00,22.59,5/29/2020 16:00:00,21.95
6/1/2020 16:00:00,58.07,6/1/2020 16:00:00,36.46,6/1/2020 16:00:00,19.02,6/1/2020 16:00:00,15.71,6/1/2020 16:00:00,12.24,6/1/2020 16:00:00,8.26,6/1/2020 16:00:00,99.54,6/1/2020 16:00:00,22.66,6/1/2020 16:00:00,22.22
6/2/2020 16:00:00,59.35,6/2/2020 16:00:00,37.8,6/2/2020 16:00:00,19.31,6/2/2020 16:00:00,15.28,6/2/2020 16:00:00,12.32,6/2/2020 16:00:00,8.41,6/2/2020 16:00:00,100.74,6/2/2020 16:00:00,22.12,6/2/2020 16:00:00,21.71
6/3/2020 16:00:00,64,6/3/2020 16:00:00,36.74,6/3/2020 16:00:00,19.76,6/3/2020 16:00:00,15.16,6/3/2020 16:00:00,12.97,6/3/2020 16:00:00,9.19,6/3/2020 16:00:00,104.11,6/3/2020 16:00:00,22.51,6/3/2020 16:00:00,22.12
6/4/2020 16:00:00,64.09,6/4/2020 16:00:00,36.85,6/4/2020 16:00:00,20.17,6/4/2020 16:00:00,15.29,6/4/2020 16:00:00,12.84,6/4/2020 16:00:00,9.3,6/4/2020 16:00:00,101.28,6/4/2020 16:00:00,22.56,6/4/2020 16:00:00,22.22
6/5/2020 16:00:00,68.31,6/5/2020 16:00:00,38.44,6/5/2020 16:00:00,20.36,6/5/2020 16:00:00,15.52,6/5/2020 16:00:00,13.04,6/5/2020 16:00:00,9.84,6/5/2020 16:00:00,102.71,6/5/2020 16:00:00,22.55,6/5/2020 16:00:00,22.17
6/8/2020 16:00:00,68.07,6/8/2020 16:00:00,39.37,6/8/2020 16:00:00,21.63,6/8/2020 16:00:00,15.51,6/8/2020 16:00:00,13.42,6/8/2020 16:00:00,10.22,6/8/2020 16:00:00,104.29,6/8/2020 16:00:00,23.39,6/8/2020 16:00:00,23.02
6/9/2020 16:00:00,64.45,6/9/2020 16:00:00,39.23,6/9/2020 16:00:00,21.19,6/9/2020 16:00:00,15.77,6/9/2020 16:00:00,12.92,6/9/2020 16:00:00,9.71,6/9/2020 16:00:00,102.63,6/9/2020 16:00:00,23.11,6/9/2020 16:00:00,22.8
6/10/2020 16:00:00,63.58,6/10/2020 16:00:00,38.02,6/10/2020 16:00:00,20.78,6/10/2020 16:00:00,16.26,6/10/2020 16:00:00,12.44,6/10/2020 16:00:00,9.42,6/10/2020 16:00:00,102.12,6/10/2020 16:00:00,22.27,6/10/2020 16:00:00,21.94
6/11/2020 16:00:00,59.8,6/11/2020 16:00:00,36.17,6/11/2020 16:00:00,18.96,6/11/2020 16:00:00,15.1,6/11/2020 16:00:00,11.44,6/11/2020 16:00:00,8.52,6/11/2020 16:00:00,95.17,6/11/2020 16:00:00,21.38,6/11/2020 16:00:00,21.04
6/12/2020 16:00:00,61.25,6/12/2020 16:00:00,39.41,6/12/2020 16:00:00,20.29,6/12/2020 16:00:00,15.06,6/12/2020 16:00:00,11.75,6/12/2020 16:00:00,8.68,6/12/2020 16:00:00,96.43,6/12/2020 16:00:00,22.58,6/12/2020 16:00:00,22.25
6/15/2020 16:00:00,63.12,6/15/2020 16:00:00,39.09,6/15/2020 16:00:00,20.68,6/15/2020 16:00:00,15.12,6/15/2020 16:00:00,11.84,6/15/2020 16:00:00,8.8,6/15/2020 16:00:00,97.84,6/15/2020 16:00:00,22.3,6/15/2020 16:00:00,21.94
6/16/2020 16:00:00,65.97,6/16/2020 16:00:00,40.57,6/16/2020 16:00:00,20.9,6/16/2020 16:00:00,14.9,6/16/2020 16:00:00,12.12,6/16/2020 16:00:00,9.28,6/16/2020 16:00:00,99.04,6/16/2020 16:00:00,22.19,6/16/2020 16:00:00,21.9
6/17/2020 16:00:00,63.61,6/17/2020 16:00:00,41.01,6/17/2020 16:00:00,20.42,6/17/2020 16:00:00,15.19,6/17/2020 16:00:00,12.38,6/17/2020 16:00:00,8.85,6/17/2020 16:00:00,99.21,6/17/2020 16:00:00,21.91,6/17/2020 16:00:00,21.71
6/18/2020 16:00:00,63.5,6/18/2020 16:00:00,41.02,6/18/2020 16:00:00,20.45,6/18/2020 16:00:00,15.15,6/18/2020 16:00:00,11.98,6/18/2020 16:00:00,8.81,6/18/2020 16:00:00,98.45,6/18/2020 16:00:00,21.25,6/18/2020 16:00:00,20.87
6/19/2020 16:00:00,63.29,6/19/2020 16:00:00,39.4,6/19/2020 16:00:00,19.4,6/19/2020 16:00:00,15.63,6/19/2020 16:00:00,11.88,6/19/2020 16:00:00,8.6,6/19/2020 16:00:00,95.78,6/19/2020 16:00:00,20.98,6/19/2020 16:00:00,20.53
6/22/2020 16:00:00,62.6,6/22/2020 16:00:00,41.34,6/22/2020 16:00:00,20.99,6/22/2020 16:00:00,15.78,6/22/2020 16:00:00,11.99,6/22/2020 16:00:00,8.58,6/22/2020 16:00:00,99.51,6/22/2020 16:00:00,20.22,6/22/2020 16:00:00,19.74
6/23/2020 16:00:00,62.69,6/23/2020 16:00:00,41.44,6/23/2020 16:00:00,21.36,6/23/2020 16:00:00,16.12,6/23/2020 16:00:00,12.07,6/23/2020 16:00:00,8.93,6/23/2020 16:00:00,101.92,6/23/2020 16:00:00,20.03,6/23/2020 16:00:00,19.52
6/24/2020 16:00:00,59.03,6/24/2020 16:00:00,40.92,6/24/2020 16:00:00,20.61,6/24/2020 16:00:00,15.81,6/24/2020 16:00:00,11.69,6/24/2020 16:00:00,8.58,6/24/2020 16:00:00,100.08,6/24/2020 16:00:00,19.19,6/24/2020 16:00:00,18.72
6/25/2020 16:00:00,59.81,6/25/2020 16:00:00,40.43,6/25/2020 16:00:00,20.83,6/25/2020 16:00:00,15.87,6/25/2020 16:00:00,11.77,6/25/2020 16:00:00,8.67,6/25/2020 16:00:00,101.4,6/25/2020 16:00:00,19.31,6/25/2020 16:00:00,18.87
6/26/2020 16:00:00,57.14,6/26/2020 16:00:00,39.71,6/26/2020 16:00:00,20.39,6/26/2020 16:00:00,16.14,6/26/2020 16:00:00,11.54,6/26/2020 16:00:00,8.26,6/26/2020 16:00:00,93.67,6/26/2020 16:00:00,18.64,6/26/2020 16:00:00,18.25
6/29/2020 16:00:00,60.36,6/29/2020 16:00:00,41.55,6/29/2020 16:00:00,21.15,6/29/2020 16:00:00,16.46,6/29/2020 16:00:00,11.73,6/29/2020 16:00:00,8.88,6/29/2020 16:00:00,95.87,6/29/2020 16:00:00,19.18,6/29/2020 16:00:00,18.76
6/30/2020 16:00:00,60.94,6/30/2020 16:00:00,41.26,6/30/2020 16:00:00,20.94,6/30/2020 16:00:00,17.54,6/30/2020 16:00:00,11.95,6/30/2020 16:00:00,8.84,6/30/2020 16:00:00,98.05,6/30/2020 16:00:00,20.08,6/30/2020 16:00:00,19.74
7/1/2020 16:00:00,60.6,7/1/2020 16:00:00,40.61,7/1/2020 16:00:00,20.78,7/1/2020 16:00:00,17.5,7/1/2020 16:00:00,12.12,7/1/2020 16:00:00,8.65,7/1/2020 16:00:00,97.4,7/1/2020 16:00:00,18.7,7/1/2020 16:00:00,18.27
7/2/2020 16:00:00,61.58,7/2/2020 16:00:00,40.76,7/2/2020 16:00:00,22.98,7/2/2020 16:00:00,17.5,7/2/2020 16:00:00,12.1,7/2/2020 16:00:00,8.68,7/2/2020 16:00:00,98.43,7/2/2020 16:00:00,18.89,7/2/2020 16:00:00,18.48
7/6/2020 16:00:00,62.99,7/6/2020 16:00:00,40.89,7/6/2020 16:00:00,23.61,7/6/2020 16:00:00,17.76,7/6/2020 16:00:00,12.21,7/6/2020 16:00:00,9,7/6/2020 16:00:00,99.95,7/6/2020 16:00:00,18.77,7/6/2020 16:00:00,18.34
7/7/2020 16:00:00,59.83,7/7/2020 16:00:00,39.8,7/7/2020 16:00:00,22.81,7/7/2020 16:00:00,18.39,7/7/2020 16:00:00,12.03,7/7/2020 16:00:00,8.6,7/7/2020 16:00:00,97.07,7/7/2020 16:00:00,17.91,7/7/2020 16:00:00,17.47
7/8/2020 16:00:00,60.68,7/8/2020 16:00:00,40.3,7/8/2020 16:00:00,22.78,7/8/2020 16:00:00,18.39,7/8/2020 16:00:00,11.88,7/8/2020 16:00:00,8.64,7/8/2020 16:00:00,98.84,7/8/2020 16:00:00,18.01,7/8/2020 16:00:00,17.59
7/9/2020 16:00:00,58.27,7/9/2020 16:00:00,38.77,7/9/2020 16:00:00,21.62,7/9/2020 16:00:00,18.5,7/9/2020 16:00:00,11.73,7/9/2020 16:00:00,8.29,7/9/2020 16:00:00,96.99,7/9/2020 16:00:00,17.84,7/9/2020 16:00:00,17.43
7/10/2020 16:00:00,60.74,7/10/2020 16:00:00,39.88,7/10/2020 16:00:00,22.57,7/10/2020 16:00:00,18.57,7/10/2020 16:00:00,11.98,7/10/2020 16:00:00,8.63,7/10/2020 16:00:00,97.99,7/10/2020 16:00:00,18.45,7/10/2020 16:00:00,18.01
7/13/2020 16:00:00,60.05,7/13/2020 16:00:00,38.75,7/13/2020 16:00:00,21.68,7/13/2020 16:00:00,17.58,7/13/2020 16:00:00,11.96,7/13/2020 16:00:00,8.46,7/13/2020 16:00:00,96.46,7/13/2020 16:00:00,18.06,7/13/2020 16:00:00,17.65
7/14/2020 16:00:00,60.24,7/14/2020 16:00:00,38.93,7/14/2020 16:00:00,21.94,7/14/2020 16:00:00,18.23,7/14/2020 16:00:00,12.38,7/14/2020 16:00:00,8.49,7/14/2020 16:00:00,96.76,7/14/2020 16:00:00,18.56,7/14/2020 16:00:00,18.2
7/15/2020 16:00:00,62.66,7/15/2020 16:00:00,40.61,7/15/2020 16:00:00,23.33,7/15/2020 16:00:00,18.36,7/15/2020 16:00:00,12.72,7/15/2020 16:00:00,9.18,7/15/2020 16:00:00,98.54,7/15/2020 16:00:00,19.36,7/15/2020 16:00:00,19.07
7/16/2020 16:00:00,62.32,7/16/2020 16:00:00,41.28,7/16/2020 16:00:00,23.59,7/16/2020 16:00:00,18.09,7/16/2020 16:00:00,12.79,7/16/2020 16:00:00,9.19,7/16/2020 16:00:00,97.26,7/16/2020 16:00:00,19.28,7/16/2020 16:00:00,18.93
7/17/2020 16:00:00,59.72,7/17/2020 16:00:00,41,7/17/2020 16:00:00,23.29,7/17/2020 16:00:00,18.54,7/17/2020 16:00:00,12.8,7/17/2020 16:00:00,9.13,7/17/2020 16:00:00,96.28,7/17/2020 16:00:00,19.47,7/17/2020 16:00:00,19.13
7/20/2020 16:00:00,57.93,7/20/2020 16:00:00,40.58,7/20/2020 16:00:00,22.49,7/20/2020 16:00:00,19.08,7/20/2020 16:00:00,12.73,7/20/2020 16:00:00,8.82,7/20/2020 16:00:00,95.65,7/20/2020 16:00:00,19.27,7/20/2020 16:00:00,18.95
7/21/2020 16:00:00,59.67,7/21/2020 16:00:00,42.97,7/21/2020 16:00:00,25.38,7/21/2020 16:00:00,19.22,7/21/2020 16:00:00,12.76,7/21/2020 16:00:00,9.44,7/21/2020 16:00:00,98.36,7/21/2020 16:00:00,19.12,7/21/2020 16:00:00,18.82
7/22/2020 16:00:00,59.69,7/22/2020 16:00:00,44.4,7/22/2020 16:00:00,24.85,7/22/2020 16:00:00,19.37,7/22/2020 16:00:00,12.85,7/22/2020 16:00:00,9.42,7/22/2020 16:00:00,98.91,7/22/2020 16:00:00,19.36,7/22/2020 16:00:00,19.02
7/23/2020 16:00:00,60.14,7/23/2020 16:00:00,44.18,7/23/2020 16:00:00,24.4,7/23/2020 16:00:00,18.87,7/23/2020 16:00:00,12.73,7/23/2020 16:00:00,9.78,7/23/2020 16:00:00,98.3,7/23/2020 16:00:00,19.26,7/23/2020 16:00:00,18.97
7/24/2020 16:00:00,59.9,7/24/2020 16:00:00,44.6,7/24/2020 16:00:00,23.77,7/24/2020 16:00:00,19.03,7/24/2020 16:00:00,12.71,7/24/2020 16:00:00,9.83,7/24/2020 16:00:00,98.43,7/24/2020 16:00:00,19.09,7/24/2020 16:00:00,18.68
7/27/2020 16:00:00,60.82,7/27/2020 16:00:00,46.04,7/27/2020 16:00:00,24.57,7/27/2020 16:00:00,20.33,7/27/2020 16:00:00,12.91,7/27/2020 16:00:00,9.95,7/27/2020 16:00:00,97.21,7/27/2020 16:00:00,18.34,7/27/2020 16:00:00,18.08
7/28/2020 16:00:00,60.81,7/28/2020 16:00:00,45.15,7/28/2020 16:00:00,24.61,7/28/2020 16:00:00,20.14,7/28/2020 16:00:00,12.73,7/28/2020 16:00:00,10.03,7/28/2020 16:00:00,96.27,7/28/2020 16:00:00,18.13,7/28/2020 16:00:00,17.91
7/29/2020 16:00:00,61.91,7/29/2020 16:00:00,46.8,7/29/2020 16:00:00,25.67,7/29/2020 16:00:00,20,7/29/2020 16:00:00,12.86,7/29/2020 16:00:00,10.33,7/29/2020 16:00:00,96.97,7/29/2020 16:00:00,18.97,7/29/2020 16:00:00,18.76
7/30/2020 16:00:00,60.5,7/30/2020 16:00:00,46.25,7/30/2020 16:00:00,24.65,7/30/2020 16:00:00,19.5,7/30/2020 16:00:00,12.92,7/30/2020 16:00:00,10.18,7/30/2020 16:00:00,96.82,7/30/2020 16:00:00,19.26,7/30/2020 16:00:00,19
7/31/2020 16:00:00,60.36,7/31/2020 16:00:00,45.62,7/31/2020 16:00:00,23.19,7/31/2020 16:00:00,19.44,7/31/2020 16:00:00,12.76,7/31/2020 16:00:00,9.49,7/31/2020 16:00:00,97.61,7/31/2020 16:00:00,18.91,7/31/2020 16:00:00,18.65
8/3/2020 16:00:00,59.81,8/3/2020 16:00:00,44.69,8/3/2020 16:00:00,23.29,8/3/2020 16:00:00,19.43,8/3/2020 16:00:00,12.98,8/3/2020 16:00:00,8.79,8/3/2020 16:00:00,98.33,8/3/2020 16:00:00,19.22,8/3/2020 16:00:00,18.99
8/4/2020 16:00:00,59.48,8/4/2020 16:00:00,46.03,8/4/2020 16:00:00,24.13,8/4/2020 16:00:00,20.19,8/4/2020 16:00:00,13.38,8/4/2020 16:00:00,8.94,8/4/2020 16:00:00,97.33,8/4/2020 16:00:00,19.38,8/4/2020 16:00:00,19.07
8/5/2020 16:00:00,61.94,8/5/2020 16:00:00,46.81,8/5/2020 16:00:00,25.01,8/5/2020 16:00:00,19.86,8/5/2020 16:00:00,13.31,8/5/2020 16:00:00,9.44,8/5/2020 16:00:00,100.94,8/5/2020 16:00:00,19.12,8/5/2020 16:00:00,18.89
8/6/2020 16:00:00,59.98,8/6/2020 16:00:00,45.69,8/6/2020 16:00:00,24.67,8/6/2020 16:00:00,19.67,8/6/2020 16:00:00,13.5,8/6/2020 16:00:00,9.04,8/6/2020 16:00:00,100.45,8/6/2020 16:00:00,19.44,8/6/2020 16:00:00,19.16
8/7/2020 16:00:00,61.28,8/7/2020 16:00:00,45.8,8/7/2020 16:00:00,24.86,8/7/2020 16:00:00,19.02,8/7/2020 16:00:00,14.32,8/7/2020 16:00:00,9.2,8/7/2020 16:00:00,101.86,8/7/2020 16:00:00,19.54,8/7/2020 16:00:00,19.3
8/10/2020 16:00:00,64.01,8/10/2020 16:00:00,46.63,8/10/2020 16:00:00,25.1,8/10/2020 16:00:00,18.79,8/10/2020 16:00:00,14.95,8/10/2020 16:00:00,9.6,8/10/2020 16:00:00,105.41,8/10/2020 16:00:00,20.26,8/10/2020 16:00:00,20.01
8/11/2020 16:00:00,64.46,8/11/2020 16:00:00,46.92,8/11/2020 16:00:00,25.44,8/11/2020 16:00:00,17.3,8/11/2020 16:00:00,14.94,8/11/2020 16:00:00,9.8,8/11/2020 16:00:00,105.12,8/11/2020 16:00:00,20.91,8/11/2020 16:00:00,20.81
8/12/2020 16:00:00,63.72,8/12/2020 16:00:00,46.14,8/12/2020 16:00:00,25.6,8/12/2020 16:00:00,17.02,8/12/2020 16:00:00,15.26,8/12/2020 16:00:00,9.77,8/12/2020 16:00:00,105.22,8/12/2020 16:00:00,21.21,8/12/2020 16:00:00,21.05
8/13/2020 16:00:00,63.83,8/13/2020 16:00:00,46.27,8/13/2020 16:00:00,25.73,8/13/2020 16:00:00,17.86,8/13/2020 16:00:00,15.43,8/13/2020 16:00:00,9.66,8/13/2020 16:00:00,106.52,8/13/2020 16:00:00,20.75,8/13/2020 16:00:00,20.57
8/14/2020 16:00:00,64.24,8/14/2020 16:00:00,46.31,8/14/2020 16:00:00,26.46,8/14/2020 16:00:00,17.55,8/14/2020 16:00:00,15.43,8/14/2020 16:00:00,9.6,8/14/2020 16:00:00,106.43,8/14/2020 16:00:00,20.69,8/14/2020 16:00:00,20.47
8/17/2020 16:00:00,63.12,8/17/2020 16:00:00,45.74,8/17/2020 16:00:00,25.84,8/17/2020 16:00:00,18.45,8/17/2020 16:00:00,15.19,8/17/2020 16:00:00,9.41,8/17/2020 16:00:00,105.66,8/17/2020 16:00:00,19.99,8/17/2020 16:00:00,19.8
8/18/2020 16:00:00,62.04,8/18/2020 16:00:00,44.9,8/18/2020 16:00:00,25.17,8/18/2020 16:00:00,18.67,8/18/2020 16:00:00,15.29,8/18/2020 16:00:00,9.23,8/18/2020 16:00:00,106.97,8/18/2020 16:00:00,19.27,8/18/2020 16:00:00,19
8/19/2020 16:00:00,61.4,8/19/2020 16:00:00,46.49,8/19/2020 16:00:00,25.65,8/19/2020 16:00:00,18.36,8/19/2020 16:00:00,15.25,8/19/2020 16:00:00,9.02,8/19/2020 16:00:00,108.39,8/19/2020 16:00:00,19.24,8/19/2020 16:00:00,19
8/20/2020 16:00:00,61,8/20/2020 16:00:00,45.23,8/20/2020 16:00:00,25.3,8/20/2020 16:00:00,18.65,8/20/2020 16:00:00,15.19,8/20/2020 16:00:00,8.79,8/20/2020 16:00:00,108.01,8/20/2020 16:00:00,19.16,8/20/2020 16:00:00,18.94
8/21/2020 16:00:00,61.66,8/21/2020 16:00:00,46.28,8/21/2020 16:00:00,25.51,8/21/2020 16:00:00,18.55,8/21/2020 16:00:00,14.63,8/21/2020 16:00:00,8.77,8/21/2020 16:00:00,109.75,8/21/2020 16:00:00,19.58,8/21/2020 16:00:00,19.4
8/24/2020 16:00:00,65.98,8/24/2020 16:00:00,47.81,8/24/2020 16:00:00,27.2,8/24/2020 16:00:00,17.96,8/24/2020 16:00:00,14.85,8/24/2020 16:00:00,9.19,8/24/2020 16:00:00,111.83,8/24/2020 16:00:00,20.02,8/24/2020 16:00:00,19.97
8/25/2020 16:00:00,64.44,8/25/2020 16:00:00,46.67,8/25/2020 16:00:00,26.3,8/25/2020 16:00:00,17.9,8/25/2020 16:00:00,14.96,8/25/2020 16:00:00,9.11,8/25/2020 16:00:00,111.51,8/25/2020 16:00:00,20.55,8/25/2020 16:00:00,20.48
8/26/2020 16:00:00,64.06,8/26/2020 16:00:00,53.99,8/26/2020 16:00:00,29.46,8/26/2020 16:00:00,18.53,8/26/2020 16:00:00,14.98,8/26/2020 16:00:00,8.89,8/26/2020 16:00:00,111.53,8/26/2020 16:00:00,19.77,8/26/2020 16:00:00,19.63
8/27/2020 16:00:00,66.62,8/27/2020 16:00:00,53,8/27/2020 16:00:00,30.1,8/27/2020 16:00:00,18.3,8/27/2020 16:00:00,15.02,8/27/2020 16:00:00,8.96,8/27/2020 16:00:00,110.84,8/27/2020 16:00:00,19.92,8/27/2020 16:00:00,19.81
8/28/2020 16:00:00,67.94,8/28/2020 16:00:00,53.16,8/28/2020 16:00:00,32.45,8/28/2020 16:00:00,18.9,8/28/2020 16:00:00,15.24,8/28/2020 16:00:00,9.14,8/28/2020 16:00:00,112.29,8/28/2020 16:00:00,19.99,8/28/2020 16:00:00,19.83
8/31/2020 16:00:00,65.75,8/31/2020 16:00:00,54.12,8/31/2020 16:00:00,33.37,8/31/2020 16:00:00,19.02,8/31/2020 16:00:00,15.07,8/31/2020 16:00:00,8.85,8/31/2020 16:00:00,111.89,8/31/2020 16:00:00,19.59,8/31/2020 16:00:00,19.43
9/1/2020 16:00:00,66.56,9/1/2020 16:00:00,56.6,9/1/2020 16:00:00,34.15,9/1/2020 16:00:00,18.72,9/1/2020 16:00:00,15.1,9/1/2020 16:00:00,9.17,9/1/2020 16:00:00,114.84,9/1/2020 16:00:00,19.15,9/1/2020 16:00:00,19
9/2/2020 16:00:00,68.41,9/2/2020 16:00:00,56.13,9/2/2020 16:00:00,33.87,9/2/2020 16:00:00,18.81,9/2/2020 16:00:00,15.2,9/2/2020 16:00:00,9.38,9/2/2020 16:00:00,116.8,9/2/2020 16:00:00,19.2,9/2/2020 16:00:00,19.22
9/3/2020 16:00:00,68.54,9/3/2020 16:00:00,54.78,9/3/2020 16:00:00,32.91,9/3/2020 16:00:00,18.91,9/3/2020 16:00:00,15.16,9/3/2020 16:00:00,9.38,9/3/2020 16:00:00,112.85,9/3/2020 16:00:00,19.33,9/3/2020 16:00:00,19.37
9/4/2020 16:00:00,68.22,9/4/2020 16:00:00,54.9,9/4/2020 16:00:00,32.86,9/4/2020 16:00:00,18.67,9/4/2020 16:00:00,14.93,9/4/2020 16:00:00,9.32,9/4/2020 16:00:00,112.4,9/4/2020 16:00:00,19.28,9/4/2020 16:00:00,19.25
9/8/2020 16:00:00,68.38,9/8/2020 16:00:00,54.17,9/8/2020 16:00:00,34.54,9/8/2020 16:00:00,18.42,9/8/2020 16:00:00,14.61,9/8/2020 16:00:00,9.74,9/8/2020 16:00:00,112.72,9/8/2020 16:00:00,19.57,9/8/2020 16:00:00,19.5
9/9/2020 16:00:00,68,9/9/2020 16:00:00,56.38,9/9/2020 16:00:00,36.46,9/9/2020 16:00:00,19.15,9/9/2020 16:00:00,15.15,9/9/2020 16:00:00,9.36,9/9/2020 16:00:00,114.9,9/9/2020 16:00:00,19.54,9/9/2020 16:00:00,19.6
9/10/2020 16:00:00,68.39,9/10/2020 16:00:00,55.89,9/10/2020 16:00:00,37.38,9/10/2020 16:00:00,18.94,9/10/2020 16:00:00,14.86,9/10/2020 16:00:00,9.48,9/10/2020 16:00:00,114.79,9/10/2020 16:00:00,19.11,9/10/2020 16:00:00,19.21
9/11/2020 16:00:00,70.03,9/11/2020 16:00:00,56.26,9/11/2020 16:00:00,37.94,9/11/2020 16:00:00,18.69,9/11/2020 16:00:00,15.05,9/11/2020 16:00:00,9.9,9/11/2020 16:00:00,118,9/11/2020 16:00:00,18.61,9/11/2020 16:00:00,18.65
