<<<<<<< HEAD
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
7/6/2020 17:00:00,9.96,7/17/2020 16:00:00,0.02,6/26/2020 16:00:00,4.2,6/26/2020 16:00:00,77.66,6/26/2020 16:00:00,130.93,6/26/2020 16:00:00,39.71,6/26/2020 16:00:00,40.85,6/26/2020 16:00:00,38.65
7/7/2020 17:00:00,9.8,7/20/2020 16:00:00,0.02,6/29/2020 16:00:00,4.29,6/29/2020 16:00:00,79.86,6/29/2020 16:00:00,130.69,6/29/2020 16:00:00,41.55,6/29/2020 16:00:00,41.59,6/29/2020 16:00:00,38.94
7/8/2020 17:00:00,9.82,7/22/2020 16:00:00,0.02,6/30/2020 16:00:00,4.35,6/30/2020 16:00:00,80.58,6/30/2020 16:00:00,132.05,6/30/2020 16:00:00,41.26,6/30/2020 16:00:00,41.77,6/30/2020 16:00:00,38.98
7/9/2020 17:00:00,9.57,7/23/2020 16:00:00,0.02,7/1/2020 16:00:00,4.28,7/1/2020 16:00:00,79.9,7/1/2020 16:00:00,135.22,7/1/2020 16:00:00,40.61,7/1/2020 16:00:00,41.36,7/1/2020 16:00:00,39.7
7/10/2020 17:00:00,9.3,7/24/2020 16:00:00,0.02,7/2/2020 16:00:00,4.35,7/2/2020 16:00:00,79.97,7/2/2020 16:00:00,133.84,7/2/2020 16:00:00,40.76,7/2/2020 16:00:00,41.59,7/2/2020 16:00:00,39.25
7/13/2020 17:00:00,9.41,7/27/2020 16:00:00,0.03,7/6/2020 16:00:00,4.32,7/6/2020 16:00:00,79.7,7/6/2020 16:00:00,134.27,7/6/2020 16:00:00,40.89,7/6/2020 16:00:00,41.41,7/6/2020 16:00:00,40.33
7/14/2020 17:00:00,9.41,7/28/2020 16:00:00,0.03,7/7/2020 16:00:00,4.2,7/7/2020 16:00:00,76.96,7/7/2020 16:00:00,134.78,7/7/2020 16:00:00,39.8,7/7/2020 16:00:00,40.84,7/7/2020 16:00:00,40.07
7/15/2020 17:00:00,9.8,7/29/2020 16:00:00,0.03,7/8/2020 16:00:00,4.17,7/8/2020 16:00:00,77.26,7/8/2020 16:00:00,135.61,7/8/2020 16:00:00,40.3,7/8/2020 16:00:00,40.89,7/8/2020 16:00:00,39.74
7/16/2020 17:00:00,9.9,7/30/2020 16:00:00,0.03,7/9/2020 16:00:00,4.09,7/9/2020 16:00:00,75.71,7/9/2020 16:00:00,138.8,7/9/2020 16:00:00,38.77,7/9/2020 16:00:00,40.35,7/9/2020 16:00:00,39.29
7/17/2020 17:00:00,9.91,7/31/2020 16:00:00,0.02,7/10/2020 16:00:00,4.16,7/10/2020 16:00:00,76.84,7/10/2020 16:00:00,140.81,7/10/2020 16:00:00,39.88,7/10/2020 16:00:00,40.58,7/10/2020 16:00:00,40.51
7/20/2020 17:00:00,9.9,8/3/2020 16:00:00,0.03,7/13/2020 16:00:00,4.1,7/13/2020 16:00:00,77.21,7/13/2020 16:00:00,135.31,7/13/2020 16:00:00,38.75,7/13/2020 16:00:00,41.04,7/13/2020 16:00:00,40.54
7/21/2020 17:00:00,9.85,8/4/2020 16:00:00,0.02,7/14/2020 16:00:00,4.14,7/14/2020 16:00:00,76.97,7/14/2020 16:00:00,138.53,7/14/2020 16:00:00,38.93,7/14/2020 16:00:00,41.09,7/14/2020 16:00:00,41.18
7/22/2020 17:00:00,9.84,8/5/2020 16:00:00,0.02,7/15/2020 16:00:00,4.31,7/15/2020 16:00:00,79.81,7/15/2020 16:00:00,138.43,7/15/2020 16:00:00,40.61,7/15/2020 16:00:00,41.71,7/15/2020 16:00:00,41.96
7/23/2020 17:00:00,9.9,8/6/2020 16:00:00,0.02,7/16/2020 16:00:00,4.3,7/16/2020 16:00:00,79.99,7/16/2020 16:00:00,138.05,7/16/2020 16:00:00,41.28,7/16/2020 16:00:00,42.14,7/16/2020 16:00:00,42.14
7/24/2020 17:00:00,9.8,8/7/2020 16:00:00,0.02,7/17/2020 16:00:00,4.36,7/17/2020 16:00:00,77.78,7/17/2020 16:00:00,138.31,7/17/2020 16:00:00,41,7/17/2020 16:00:00,42.44,7/17/2020 16:00:00,42.18
7/27/2020 17:00:00,9.69,8/10/2020 16:00:00,0.02,7/20/2020 16:00:00,4.32,7/20/2020 16:00:00,77.7,7/20/2020 16:00:00,141.53,7/20/2020 16:00:00,40.58,7/20/2020 16:00:00,41.86,7/20/2020 16:00:00,41.95
7/28/2020 17:00:00,9.68,8/11/2020 16:00:00,0.02,7/21/2020 16:00:00,4.28,7/21/2020 16:00:00,79.67,7/21/2020 16:00:00,139.34,7/21/2020 16:00:00,42.97,7/21/2020 16:00:00,41.93,7/21/2020 16:00:00,42.57
7/29/2020 17:00:00,9.46,8/12/2020 16:00:00,0.02,7/22/2020 16:00:00,4.22,7/22/2020 16:00:00,79.83,7/22/2020 16:00:00,138.3,7/22/2020 16:00:00,44.4,7/22/2020 16:00:00,41.69,7/22/2020 16:00:00,42.57
7/30/2020 17:00:00,9.49,8/13/2020 16:00:00,0.02,7/23/2020 16:00:00,4.28,7/23/2020 16:00:00,81.55,7/23/2020 16:00:00,135.36,7/23/2020 16:00:00,44.18,7/23/2020 16:00:00,41.62,7/23/2020 16:00:00,42.49
7/31/2020 17:00:00,9.8,8/14/2020 16:00:00,0.02,7/24/2020 16:00:00,4.2,7/24/2020 16:00:00,80.41,7/24/2020 16:00:00,135.24,7/24/2020 16:00:00,44.6,7/24/2020 16:00:00,41.62,7/24/2020 16:00:00,43.35
8/3/2020 17:00:00,9.95,8/17/2020 16:00:00,0.02,7/27/2020 16:00:00,4.21,7/27/2020 16:00:00,81.11,7/27/2020 16:00:00,136.16,7/27/2020 16:00:00,46.04,7/27/2020 16:00:00,41.94,7/27/2020 16:00:00,43.56
8/4/2020 17:00:00,9.95,8/18/2020 16:00:00,0.02,7/28/2020 16:00:00,4.07,7/28/2020 16:00:00,80.67,7/28/2020 16:00:00,134.78,7/28/2020 16:00:00,45.15,7/28/2020 16:00:00,41.99,7/28/2020 16:00:00,43.21
8/5/2020 17:00:00,11.22,8/19/2020 16:00:00,0.02,7/29/2020 16:00:00,4.14,7/29/2020 16:00:00,82.51,7/29/2020 16:00:00,135.93,7/29/2020 16:00:00,46.8,7/29/2020 16:00:00,42.13,7/29/2020 16:00:00,43.9
8/6/2020 17:00:00,11.19,8/24/2020 16:00:00,0.02,7/30/2020 16:00:00,4.1,7/30/2020 16:00:00,80.51,7/30/2020 16:00:00,138.59,7/30/2020 16:00:00,46.25,7/30/2020 16:00:00,42.04,7/30/2020 16:00:00,43.67
8/7/2020 17:00:00,11.18,8/25/2020 16:00:00,0.02,7/31/2020 16:00:00,4.17,7/31/2020 16:00:00,75.84,7/31/2020 16:00:00,141.62,7/31/2020 16:00:00,45.62,7/31/2020 16:00:00,41.93,7/31/2020 16:00:00,42.8
8/10/2020 17:00:00,11.17,8/27/2020 16:00:00,0.02,8/3/2020 16:00:00,4.26,8/3/2020 16:00:00,73.72,8/3/2020 16:00:00,142.36,8/3/2020 16:00:00,44.69,8/3/2020 16:00:00,41.87,8/3/2020 16:00:00,42.88
8/11/2020 17:00:00,11.05,8/31/2020 16:00:00,0.02,8/4/2020 16:00:00,4.07,8/4/2020 16:00:00,73.71,8/4/2020 16:00:00,146.32,8/4/2020 16:00:00,46.03,8/4/2020 16:00:00,42.71,8/4/2020 16:00:00,43.21
8/12/2020 17:00:00,10.89,9/1/2020 16:00:00,0.02,8/5/2020 16:00:00,4.13,8/5/2020 16:00:00,77.76,8/5/2020 16:00:00,146.18,8/5/2020 16:00:00,46.81,8/5/2020 16:00:00,42.5,8/5/2020 16:00:00,42.29
8/13/2020 17:00:00,10.92,9/2/2020 16:00:00,0.02,8/6/2020 16:00:00,4.08,8/6/2020 16:00:00,74.68,8/6/2020 16:00:00,146.95,8/6/2020 16:00:00,45.69,8/6/2020 16:00:00,42.91,8/6/2020 16:00:00,42.87
8/14/2020 17:00:00,10.74,9/3/2020 16:00:00,0.02,8/7/2020 16:00:00,4.24,8/7/2020 16:00:00,76.19,8/7/2020 16:00:00,143.99,8/7/2020 16:00:00,45.8,8/7/2020 16:00:00,42.41,8/7/2020 16:00:00,42.81
8/17/2020 17:00:00,10.72,9/4/2020 16:00:00,0.02,8/10/2020 16:00:00,4.45,8/10/2020 16:00:00,79.74,8/10/2020 16:00:00,140.7,8/10/2020 16:00:00,46.63,8/10/2020 16:00:00,42.53,8/10/2020 16:00:00,43.02
8/18/2020 17:00:00,10.4,9/7/2020 16:00:00,0.02,8/11/2020 16:00:00,4.37,8/11/2020 16:00:00,79.85,8/11/2020 16:00:00,135.7,8/11/2020 16:00:00,46.92,8/11/2020 16:00:00,42.98,8/11/2020 16:00:00,42.99
8/19/2020 17:00:00,9.9,9/8/2020 16:00:00,0.02,8/12/2020 16:00:00,4.28,8/12/2020 16:00:00,79,8/12/2020 16:00:00,139.9,8/12/2020 16:00:00,46.14,8/12/2020 16:00:00,43.13,8/12/2020 16:00:00,43.34
8/20/2020 17:00:00,10,9/9/2020 16:00:00,0.02,8/13/2020 16:00:00,4.35,8/13/2020 16:00:00,79.72,8/13/2020 16:00:00,141.77,8/13/2020 16:00:00,46.27,8/13/2020 16:00:00,42.91,8/13/2020 16:00:00,43.39
8/21/2020 17:00:00,9.68,9/10/2020 16:00:00,0.02,8/14/2020 16:00:00,4.29,8/14/2020 16:00:00,80.86,8/14/2020 16:00:00,140.43,8/14/2020 16:00:00,46.31,8/14/2020 16:00:00,42.8,8/14/2020 16:00:00,43.77
8/24/2020 17:00:00,9.74,9/11/2020 16:00:00,0.02,8/17/2020 16:00:00,4.12,8/17/2020 16:00:00,81.07,8/17/2020 16:00:00,140.45,8/17/2020 16:00:00,45.74,8/17/2020 16:00:00,42.76,8/17/2020 16:00:00,43.53
8/25/2020 17:00:00,9.95,9/14/2020 16:00:00,0.02,8/18/2020 16:00:00,4.07,8/18/2020 16:00:00,80.66,8/18/2020 16:00:00,142.58,8/18/2020 16:00:00,44.9,8/18/2020 16:00:00,43.2,8/18/2020 16:00:00,43.54
8/26/2020 17:00:00,9.84,9/15/2020 16:00:00,0.02,8/19/2020 16:00:00,3.94,8/19/2020 16:00:00,80.85,8/19/2020 16:00:00,141.86,8/19/2020 16:00:00,46.49,8/19/2020 16:00:00,43.19,8/19/2020 16:00:00,43.32
8/27/2020 17:00:00,9.65,9/16/2020 16:00:00,0.02,8/20/2020 16:00:00,3.84,8/20/2020 16:00:00,79.99,8/20/2020 16:00:00,143.48,8/20/2020 16:00:00,45.23,8/20/2020 16:00:00,43.44,8/20/2020 16:00:00,43.27
8/28/2020 17:00:00,10.07,9/17/2020 16:00:00,0.02,8/21/2020 16:00:00,3.82,8/21/2020 16:00:00,80.63,8/21/2020 16:00:00,141.21,8/21/2020 16:00:00,46.28,8/21/2020 16:00:00,43.58,8/21/2020 16:00:00,43.07
8/31/2020 17:00:00,9.97,9/18/2020 16:00:00,0.02,8/24/2020 16:00:00,3.8,8/24/2020 16:00:00,84.97,8/24/2020 16:00:00,142.33,8/24/2020 16:00:00,47.81,8/24/2020 16:00:00,43.63,8/24/2020 16:00:00,43.8
9/1/2020 17:00:00,9.93,9/21/2020 16:00:00,0.02,8/25/2020 16:00:00,3.82,8/25/2020 16:00:00,83.16,8/25/2020 16:00:00,142.21,8/25/2020 16:00:00,46.67,8/25/2020 16:00:00,43.8,8/25/2020 16:00:00,43.41
9/2/2020 17:00:00,9.82,9/22/2020 16:00:00,0.02,8/26/2020 16:00:00,4.18,8/26/2020 16:00:00,83.28,8/26/2020 16:00:00,143.63,8/26/2020 16:00:00,53.99,8/26/2020 16:00:00,43.77,8/26/2020 16:00:00,44.2
9/3/2020 17:00:00,9.7,9/23/2020 16:00:00,0.02,8/27/2020 16:00:00,4.26,8/27/2020 16:00:00,86.06,8/27/2020 16:00:00,141.77,8/27/2020 16:00:00,53,8/27/2020 16:00:00,43.99,8/27/2020 16:00:00,44.54
9/4/2020 17:00:00,9.52,9/24/2020 16:00:00,0.02,8/28/2020 16:00:00,4.46,8/28/2020 16:00:00,87.61,8/28/2020 16:00:00,140.87,8/28/2020 16:00:00,53.16,8/28/2020 16:00:00,43.58,8/28/2020 16:00:00,44.56
9/7/2020 17:00:00,9.7,9/25/2020 16:00:00,0.02,8/31/2020 16:00:00,4.42,8/31/2020 16:00:00,85.57,8/31/2020 16:00:00,139.47,8/31/2020 16:00:00,54.12,8/31/2020 16:00:00,43.01,8/31/2020 16:00:00,44.81
9/8/2020 17:00:00,9.6,9/28/2020 16:00:00,0.02,9/1/2020 16:00:00,4.18,9/1/2020 16:00:00,89.46,9/1/2020 16:00:00,138.29,9/1/2020 16:00:00,56.6,9/1/2020 16:00:00,42.61,9/1/2020 16:00:00,45.05
9/9/2020 17:00:00,9.58,9/29/2020 16:00:00,0.02,9/2/2020 16:00:00,4.15,9/2/2020 16:00:00,90.78,9/2/2020 16:00:00,139.56,9/2/2020 16:00:00,56.13,9/2/2020 16:00:00,43.71,9/2/2020 16:00:00,45.17
9/10/2020 17:00:00,9.6,9/30/2020 16:00:00,0.02,9/3/2020 16:00:00,4.11,9/3/2020 16:00:00,89.66,9/3/2020 16:00:00,132.82,9/3/2020 16:00:00,54.78,9/3/2020 16:00:00,42.98,9/3/2020 16:00:00,44.44
9/11/2020 17:00:00,9.7,10/1/2020 16:00:00,0.02,9/4/2020 16:00:00,4.1,9/4/2020 16:00:00,89.83,9/4/2020 16:00:00,130.13,9/4/2020 16:00:00,54.9,9/4/2020 16:00:00,42.77,9/4/2020 16:00:00,44.43
9/14/2020 17:00:00,10.46,10/2/2020 16:00:00,0.02,9/8/2020 16:00:00,4.14,9/8/2020 16:00:00,88.49,9/8/2020 16:00:00,124.3,9/8/2020 16:00:00,54.17,9/8/2020 16:00:00,42.66,9/8/2020 16:00:00,43.81
9/15/2020 17:00:00,10.61,10/5/2020 16:00:00,0.02,9/9/2020 16:00:00,4.21,9/9/2020 16:00:00,88.26,9/9/2020 16:00:00,128.7,9/9/2020 16:00:00,56.38,9/9/2020 16:00:00,43.28,9/9/2020 16:00:00,44.6
9/16/2020 17:00:00,11.4,10/7/2020 16:00:00,0.02,9/10/2020 16:00:00,4.25,9/10/2020 16:00:00,89.1,9/10/2020 16:00:00,127.26,9/10/2020 16:00:00,55.89,9/10/2020 16:00:00,42.77,9/10/2020 16:00:00,44.02
9/17/2020 17:00:00,10.63,10/12/2020 16:00:00,0.02,9/11/2020 16:00:00,4.33,9/11/2020 16:00:00,89.99,9/11/2020 16:00:00,126.02,9/11/2020 16:00:00,56.26,9/11/2020 16:00:00,43.08,9/11/2020 16:00:00,44.67
9/18/2020 17:00:00,10.48,10/13/2020 16:00:00,0.02,9/14/2020 16:00:00,4.24,9/14/2020 16:00:00,90.99,9/14/2020 16:00:00,126.18,9/14/2020 16:00:00,57.3,9/14/2020 16:00:00,42.34,9/14/2020 16:00:00,45.27
9/21/2020 17:00:00,10.2,10/14/2020 16:00:00,0.02,9/15/2020 16:00:00,4.11,9/15/2020 16:00:00,92.28,9/15/2020 16:00:00,128.33,9/15/2020 16:00:00,57.44,9/15/2020 16:00:00,42.78,9/15/2020 16:00:00,46.46
9/22/2020 17:00:00,10.25,10/15/2020 16:00:00,0.02,9/16/2020 16:00:00,4.18,9/16/2020 16:00:00,92.55,9/16/2020 16:00:00,126.74,9/16/2020 16:00:00,58.26,9/16/2020 16:00:00,42.32,9/16/2020 16:00:00,46.81
9/23/2020 17:00:00,10.47,10/19/2020 16:00:00,0.02,9/17/2020 16:00:00,4.29,9/17/2020 16:00:00,90.56,9/17/2020 16:00:00,125.26,9/17/2020 16:00:00,58.55,9/17/2020 16:00:00,42.64,9/17/2020 16:00:00,45.58
9/24/2020 17:00:00,10.38,10/20/2020 16:00:00,0.02,9/18/2020 16:00:00,4.46,9/18/2020 16:00:00,89.25,9/18/2020 16:00:00,125.9,9/18/2020 16:00:00,58.43,9/18/2020 16:00:00,41.98,9/18/2020 16:00:00,45.26
9/25/2020 17:00:00,10.34,10/21/2020 16:00:00,0.02,9/21/2020 16:00:00,4.05,9/21/2020 16:00:00,87.72,9/21/2020 16:00:00,128.29,9/21/2020 16:00:00,57.33,9/21/2020 16:00:00,41.27,9/21/2020 16:00:00,44.68
9/28/2020 17:00:00,10.3,10/22/2020 16:00:00,0.02,9/22/2020 16:00:00,4.05,9/22/2020 16:00:00,89.3,9/22/2020 16:00:00,131.02,9/22/2020 16:00:00,56.13,9/22/2020 16:00:00,41.87,9/22/2020 16:00:00,46.19
9/29/2020 17:00:00,10,10/23/2020 16:00:00,0.02,9/23/2020 16:00:00,3.91,9/23/2020 16:00:00,89.99,9/23/2020 16:00:00,128.42,9/23/2020 16:00:00,56.47,9/23/2020 16:00:00,41.08,9/23/2020 16:00:00,45.36
9/30/2020 17:00:00,9.98,10/26/2020 16:00:00,0.02,9/24/2020 16:00:00,4.05,9/24/2020 16:00:00,90.05,9/24/2020 16:00:00,129.32,9/24/2020 16:00:00,54.79,9/24/2020 16:00:00,41.22,9/24/2020 16:00:00,45.7
10/1/2020 17:00:00,9.91,10/27/2020 16:00:00,0.02,9/25/2020 16:00:00,3.97,9/25/2020 16:00:00,90.1,9/25/2020 16:00:00,131.19,9/25/2020 16:00:00,55.89,9/25/2020 16:00:00,41.43,9/25/2020 16:00:00,46.15
10/2/2020 17:00:00,9.8,10/28/2020 16:00:00,0.03,9/28/2020 16:00:00,4.1,9/28/2020 16:00:00,89.19,9/28/2020 16:00:00,132.28,9/28/2020 16:00:00,57.81,9/28/2020 16:00:00,41.89,9/28/2020 16:00:00,46.76
10/5/2020 17:00:00,9.8,10/29/2020 16:00:00,0.03,9/29/2020 16:00:00,4.07,9/29/2020 16:00:00,86.48,9/29/2020 16:00:00,130.02,9/29/2020 16:00:00,57.13,9/29/2020 16:00:00,41.65,9/29/2020 16:00:00,46.2
10/6/2020 17:00:00,9.79,10/30/2020 16:00:00,0.03,9/30/2020 16:00:00,3.96,9/30/2020 16:00:00,86.98,9/30/2020 16:00:00,130.41,9/30/2020 16:00:00,57.88,9/30/2020 16:00:00,41.47,9/30/2020 16:00:00,46.26
10/7/2020 17:00:00,9.75,,,10/1/2020 16:00:00,4.01,10/1/2020 16:00:00,88.29,10/1/2020 16:00:00,132.78,10/1/2020 16:00:00,60.25,10/1/2020 16:00:00,41.55,10/1/2020 16:00:00,46.44
10/8/2020 17:00:00,9.9,,,10/2/2020 16:00:00,4,10/2/2020 16:00:00,88.94,10/2/2020 16:00:00,129.07,10/2/2020 16:00:00,60.17,10/2/2020 16:00:00,41.63,10/2/2020 16:00:00,45.15
10/9/2020 17:00:00,9.75,,,10/5/2020 16:00:00,4.03,10/5/2020 16:00:00,90.96,10/5/2020 16:00:00,130.72,10/5/2020 16:00:00,62.13,10/5/2020 16:00:00,41.84,10/5/2020 16:00:00,45.81
10/12/2020 17:00:00,9.43,,,10/6/2020 16:00:00,4.01,10/6/2020 16:00:00,89.71,10/6/2020 16:00:00,124.84,10/6/2020 16:00:00,59.91,10/6/2020 16:00:00,41.51,10/6/2020 16:00:00,44.51
10/13/2020 17:00:00,9.3,,,10/7/2020 16:00:00,4.08,10/7/2020 16:00:00,91.98,10/7/2020 16:00:00,125.01,10/7/2020 16:00:00,60.7,10/7/2020 16:00:00,41.79,10/7/2020 16:00:00,44.96
10/14/2020 17:00:00,9.38,,,10/8/2020 16:00:00,4.09,10/8/2020 16:00:00,93.14,10/8/2020 16:00:00,125.99,10/8/2020 16:00:00,61.43,10/8/2020 16:00:00,42.26,10/8/2020 16:00:00,45.3
10/15/2020 17:00:00,9,,,10/9/2020 16:00:00,4.23,10/9/2020 16:00:00,94.53,10/9/2020 16:00:00,127.45,10/9/2020 16:00:00,60.76,10/9/2020 16:00:00,42.43,10/9/2020 16:00:00,44.85
10/16/2020 17:00:00,8.83,,,10/12/2020 16:00:00,4.19,10/12/2020 16:00:00,93.58,10/12/2020 16:00:00,130.88,10/12/2020 16:00:00,60.73,10/12/2020 16:00:00,42.64,10/12/2020 16:00:00,45.99
10/19/2020 17:00:00,8.49,,,10/13/2020 16:00:00,4.13,10/13/2020 16:00:00,92.99,10/13/2020 16:00:00,132.94,10/13/2020 16:00:00,62.04,10/13/2020 16:00:00,43,10/13/2020 16:00:00,45.89
10/20/2020 17:00:00,8.48,,,10/14/2020 16:00:00,4.17,10/14/2020 16:00:00,92.5,10/14/2020 16:00:00,132.75,10/14/2020 16:00:00,62.33,10/14/2020 16:00:00,42.71,10/14/2020 16:00:00,45.28
10/21/2020 17:00:00,8.1,,,10/15/2020 16:00:00,4.18,10/15/2020 16:00:00,93.85,10/15/2020 16:00:00,131.34,10/15/2020 16:00:00,63.05,10/15/2020 16:00:00,42.85,10/15/2020 16:00:00,45.11
10/22/2020 17:00:00,8.43,,,10/16/2020 16:00:00,4.06,10/16/2020 16:00:00,92.67,10/16/2020 16:00:00,131.92,10/16/2020 16:00:00,61.48,10/16/2020 16:00:00,42.61,10/16/2020 16:00:00,45.56
10/23/2020 17:00:00,9.03,,,10/19/2020 16:00:00,3.97,10/19/2020 16:00:00,92.53,10/19/2020 16:00:00,129.87,10/19/2020 16:00:00,61.15,10/19/2020 16:00:00,41.86,10/19/2020 16:00:00,44.33
10/26/2020 17:00:00,8.94,,,10/20/2020 16:00:00,3.99,10/20/2020 16:00:00,92.05,10/20/2020 16:00:00,127.36,10/20/2020 16:00:00,60.42,10/20/2020 16:00:00,42.09,10/20/2020 16:00:00,44.27
10/27/2020 17:00:00,8.86,,,10/21/2020 16:00:00,3.87,10/21/2020 16:00:00,92.49,10/21/2020 16:00:00,127.65,10/21/2020 16:00:00,60.19,10/21/2020 16:00:00,41.86,10/21/2020 16:00:00,44.52
10/28/2020 17:00:00,8.52,,,10/22/2020 16:00:00,3.96,10/22/2020 16:00:00,98.6,10/22/2020 16:00:00,126.92,10/22/2020 16:00:00,59.53,10/22/2020 16:00:00,42.7,10/22/2020 16:00:00,45.11
10/29/2020 17:00:00,8.3,,,10/23/2020 16:00:00,4.02,10/23/2020 16:00:00,95.83,10/23/2020 16:00:00,126.77,10/23/2020 16:00:00,59.58,10/23/2020 16:00:00,42.79,10/23/2020 16:00:00,45.06
10/30/2020 17:00:00,8.15,,,10/26/2020 16:00:00,4.04,10/26/2020 16:00:00,95.81,10/26/2020 16:00:00,126.68,10/26/2020 16:00:00,58.48,10/26/2020 16:00:00,41.93,10/26/2020 16:00:00,43.77
,,,,10/27/2020 16:00:00,3.98,10/27/2020 16:00:00,96.02,10/27/2020 16:00:00,126.62,10/27/2020 16:00:00,57.66,10/27/2020 16:00:00,41.96,10/27/2020 16:00:00,43.44
,,,,10/28/2020 16:00:00,3.99,10/28/2020 16:00:00,93.71,10/28/2020 16:00:00,125.6,10/28/2020 16:00:00,56.05,10/28/2020 16:00:00,40.51,10/28/2020 16:00:00,41.98
,,,,10/29/2020 16:00:00,3.98,10/29/2020 16:00:00,96.27,10/29/2020 16:00:00,123.9,10/29/2020 16:00:00,56.18,10/29/2020 16:00:00,40.61,10/29/2020 16:00:00,43.06
>>>>>>> 54385c561a3e99017c8a3106b1061cb9ed7fba37
,,,,10/30/2020 16:00:00,3.9,10/30/2020 16:00:00,74.59,10/30/2020 16:00:00,119.83,10/30/2020 16:00:00,56.65,10/30/2020 16:00:00,40.22,10/30/2020 16:00:00,42.24
